1195629041.896, 230.005, 1000, 56.2, 15999436, Linux, 1.8, 1.2, 86.1, 17.31, 1, 19032, 1712, 11256476, 6174.97, 73.30, 4, 138.182, 4059816, 58.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 38.8, 20.64, 11.89, 371, 0, 59304, ON, 77812.81, 61.00, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 78.8, 
1195629046.942, 230.005, 1000, 56.2, 15999436, Linux, 1.8, 1.2, 86.1, 17.31, 1, 19032, 1712, 11256476, 6174.97, 73.30, 4, 138.182, 4059816, 58.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 38.8, 20.64, 11.89, 371, 0, 59304, ON, 77812.81, 61.00, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629052.916, 230.005, 1000, 56.2, 15999436, Linux, 1.8, 1.2, 86.1, 17.31, 1, 19032, 1712, 11256476, 3610.47, 25.94, 4, 138.182, 4059816, 58.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 38.8, 20.64, 11.89, 371, 0, 59304, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629059.222, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 7.9, 86.1, 17.31, 1, 19032, 1712, 11256476, 3610.47, 25.94, 4, 138.182, 4059816, 80.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 8.2, 20.64, 11.89, 371, 0, 59304, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629078.173, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 7.9, 86.1, 17.31, 0, 19032, 1712, 11256476, 3610.47, 25.94, 4, 138.182, 4059816, 80.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 8.2, 20.64, 11.89, 369, 0, 59304, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629083.328, 230.005, 1000, 56.2, 15999436, Linux, 6.7, 12.8, 86.1, 17.31, 0, 19032, 1712, 11256476, 3610.47, 25.94, 4, 138.182, 4059816, 63.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 17.4, 20.64, 11.89, 369, 0, 59304, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629089.927, 230.005, 1000, 56.2, 15999436, Linux, 6.7, 12.8, 86.1, 17.31, 0, 19032, 1712, 11256476, 3610.47, 25.94, 4, 138.182, 4059816, 63.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 17.4, 20.64, 11.89, 369, 0, 59304, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629094.979, 230.005, 1000, 56.2, 15999436, Linux, 6.7, 12.8, 86.1, 17.31, 0, 18180, 1876, 11256344, 3610.47, 25.94, 4, 138.182, 4059816, 63.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 17.4, 20.64, 11.89, 369, 0, 57632, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629109.098, 230.005, 1000, 56.2, 15999436, Linux, 6.7, 12.8, 86.1, 17.31, 0, 18180, 1876, 11256344, 3610.47, 25.94, 4, 138.182, 4059816, 63.1, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 17.4, 20.64, 11.89, 369, 0, 57632, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
1195629114.145, 230.005, 1000, 56.2, 15999436, Linux, 6.8, 4.6, 86.1, 17.92, 0, 18180, 1876, 11256344, 3610.47, 25.94, 4, 138.182, 4059816, 71.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 16.8, 20.36, 12.47, 369, 0, 57632, ON, 16066.11, 34.83, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 77, 
