Spanning Tree Edges
r25.millennium.berkeley.edu:23016, 16, 2007-Dec-14, 02:56:52.111143
r25.millennium.berkeley.edu:23016, 17, 2007-Dec-14, 02:56:52.113996
r25.millennium.berkeley.edu:23016, 20, 2007-Dec-14, 02:58:52.132113
r18.millennium.berkeley.edu:23035, 34, 2007-Dec-14, 02:57:10.551288
r25.millennium.berkeley.edu:23016, 19, 2007-Dec-14, 02:58:52.189826
r18.millennium.berkeley.edu:23035, 35, 2007-Dec-14, 02:57:10.554119
r25.millennium.berkeley.edu:23016, 21, 2007-Dec-14, 02:58:52.25567
r18.millennium.berkeley.edu:23035, 36, 2007-Dec-14, 02:57:10.556815
r18.millennium.berkeley.edu:23035, 37, 2007-Dec-14, 02:59:10.553869
r18.millennium.berkeley.edu:23035, 38, 2007-Dec-14, 02:59:11.942008
r18.millennium.berkeley.edu:23035, 39, 2007-Dec-14, 02:59:11.952733
r18.millennium.berkeley.edu:23035, 40, 2007-Dec-14, 02:59:11.970109
r24.millennium.berkeley.edu:23015, 15, 2007-Dec-14, 02:56:51.633613
r24.millennium.berkeley.edu:23015, 16, 2007-Dec-14, 02:56:51.636424
r24.millennium.berkeley.edu:23015, 14, 2007-Dec-14, 02:58:51.635935
r24.millennium.berkeley.edu:23015, 17, 2007-Dec-14, 02:58:51.654671
r24.millennium.berkeley.edu:23015, 19, 2007-Dec-14, 02:58:51.701431
r12.millennium.berkeley.edu:23029, 28, 2007-Dec-14, 02:57:10.125844
r24.millennium.berkeley.edu:23015, 20, 2007-Dec-14, 02:58:51.712079
r24.millennium.berkeley.edu:23015, 22, 2007-Dec-14, 02:58:51.778576
r12.millennium.berkeley.edu:23029, 29, 2007-Dec-14, 02:57:10.128706
r24.millennium.berkeley.edu:23015, 18, 2007-Dec-14, 02:58:51.826035
r21.millennium.berkeley.edu:23012, 11, 2007-Dec-14, 02:56:50.544672
r28.millennium.berkeley.edu:23019, 17, 2007-Dec-14, 02:56:52.998354
r24.millennium.berkeley.edu:23015, 21, 2007-Dec-14, 02:58:52.137169
r12.millennium.berkeley.edu:23029, 30, 2007-Dec-14, 02:57:10.131438
r28.millennium.berkeley.edu:23019, 19, 2007-Dec-14, 02:56:53.001165
r24.millennium.berkeley.edu:23015, 23, 2007-Dec-14, 02:58:52.382226
r21.millennium.berkeley.edu:23012, 12, 2007-Dec-14, 02:56:50.550762
r28.millennium.berkeley.edu:23019, 20, 2007-Dec-14, 02:56:53.003863
r34.millennium.berkeley.edu:23025, 25, 2007-Dec-14, 02:57:21.613693
r21.millennium.berkeley.edu:23012, 13, 2007-Dec-14, 02:56:50.556607
r34.millennium.berkeley.edu:23025, 26, 2007-Dec-14, 02:57:21.616561
r13.millennium.berkeley.edu:23030, 29, 2007-Dec-14, 02:57:09.70270
r13.millennium.berkeley.edu:23030, 30, 2007-Dec-14, 02:57:09.705542
r13.millennium.berkeley.edu:23030, 31, 2007-Dec-14, 02:57:09.708256
r13.millennium.berkeley.edu:23030, 34, 2007-Dec-14, 02:59:09.651435
r13.millennium.berkeley.edu:23030, 35, 2007-Dec-14, 02:59:09.671184
r13.millennium.berkeley.edu:23030, 36, 2007-Dec-14, 02:59:09.752815
r13.millennium.berkeley.edu:23030, 28, 2007-Dec-14, 02:59:09.834125
r13.millennium.berkeley.edu:23030, 37, 2007-Dec-14, 02:59:10.485818
r13.millennium.berkeley.edu:23030, 38, 2007-Dec-14, 02:59:11.848658
r13.millennium.berkeley.edu:23030, 39, 2007-Dec-14, 02:59:11.860948
r9.millennium.berkeley.edu:23052, 52, 2007-Dec-14, 02:57:14.927994
r13.millennium.berkeley.edu:23030, 40, 2007-Dec-14, 02:59:11.881123
r9.millennium.berkeley.edu:23052, 53, 2007-Dec-14, 02:57:14.930809
r19.millennium.berkeley.edu:23010, 10, 2007-Dec-14, 02:56:50.32674
r19.millennium.berkeley.edu:23010, 11, 2007-Dec-14, 02:56:50.329589
r33.millennium.berkeley.edu:23024, 23, 2007-Dec-14, 02:56:55.870373
r19.millennium.berkeley.edu:23010, 9, 2007-Dec-14, 02:58:51.646168
r33.millennium.berkeley.edu:23024, 24, 2007-Dec-14, 02:56:55.876674
r19.millennium.berkeley.edu:23010, 13, 2007-Dec-14, 02:58:51.810109
r33.millennium.berkeley.edu:23024, 25, 2007-Dec-14, 02:56:55.882971
r19.millennium.berkeley.edu:23010, 7, 2007-Dec-14, 02:58:52.171791
r33.millennium.berkeley.edu:23024, 26, 2007-Dec-14, 02:58:55.788766
r19.millennium.berkeley.edu:23010, 8, 2007-Dec-14, 02:58:52.214396
r33.millennium.berkeley.edu:23024, 27, 2007-Dec-14, 02:58:55.83272
r33.millennium.berkeley.edu:23050, 48, 2007-Dec-14, 02:57:13.994076
r33.millennium.berkeley.edu:23050, 49, 2007-Dec-14, 02:57:14.000356
r33.millennium.berkeley.edu:23050, 51, 2007-Dec-14, 02:57:14.006396
r10.millennium.berkeley.edu:23001, 1, 2007-Dec-14, 02:56:45.675155
r10.millennium.berkeley.edu:23001, 2, 2007-Dec-14, 02:56:45.678003
r10.millennium.berkeley.edu:23001, 4, 2007-Dec-14, 02:58:45.683735
r10.millennium.berkeley.edu:23001, 6, 2007-Dec-14, 02:58:45.749758
r10.millennium.berkeley.edu:23001, 7, 2007-Dec-14, 02:58:46.891185
r10.millennium.berkeley.edu:23001, 3, 2007-Dec-14, 02:58:47.07868
r10.millennium.berkeley.edu:23001, 31, 2007-Dec-14, 02:58:47.109096
r10.millennium.berkeley.edu:23001, 29, 2007-Dec-14, 02:58:47.947113
r10.millennium.berkeley.edu:23001, 30, 2007-Dec-14, 02:58:47.969557
r10.millennium.berkeley.edu:23001, 9, 2007-Dec-14, 02:58:48.103205
r10.millennium.berkeley.edu:23001, 10, 2007-Dec-14, 02:58:48.165714
r10.millennium.berkeley.edu:23001, 12, 2007-Dec-14, 02:58:48.269538
r10.millennium.berkeley.edu:23001, 13, 2007-Dec-14, 02:58:48.399428
r10.millennium.berkeley.edu:23001, 11, 2007-Dec-14, 02:58:48.836157
r10.millennium.berkeley.edu:23001, 33, 2007-Dec-14, 02:58:49.314437
r10.millennium.berkeley.edu:23001, 53, 2007-Dec-14, 02:58:53.092888
r10.millennium.berkeley.edu:23001, 8, 2007-Dec-14, 02:58:53.114682
r10.millennium.berkeley.edu:23001, 54, 2007-Dec-14, 02:58:53.132916
r10.millennium.berkeley.edu:23001, 52, 2007-Dec-14, 02:58:53.143687
r10.millennium.berkeley.edu:23001, 32, 2007-Dec-14, 02:58:53.959215
r21.millennium.berkeley.edu:23038, 37, 2007-Dec-14, 02:57:11.860363
r10.millennium.berkeley.edu:23027, 26, 2007-Dec-14, 02:57:09.421466
r10.millennium.berkeley.edu:23027, 27, 2007-Dec-14, 02:57:09.42431
r21.millennium.berkeley.edu:23038, 38, 2007-Dec-14, 02:57:11.86648
r10.millennium.berkeley.edu:23027, 28, 2007-Dec-14, 02:57:09.427017
r10.millennium.berkeley.edu:23027, 25, 2007-Dec-14, 02:59:09.639725
r21.millennium.berkeley.edu:23038, 39, 2007-Dec-14, 02:57:11.872367
r10.millennium.berkeley.edu:23001, 34, 2007-Dec-14, 02:58:54.546374
r21.millennium.berkeley.edu:23038, 43, 2007-Dec-14, 02:59:11.722636
r21.millennium.berkeley.edu:23038, 41, 2007-Dec-14, 02:59:11.854368
r21.millennium.berkeley.edu:23038, 42, 2007-Dec-14, 02:59:12.155733
r21.millennium.berkeley.edu:23038, 45, 2007-Dec-14, 02:59:12.218198
r21.millennium.berkeley.edu:23038, 44, 2007-Dec-14, 02:59:12.241907
r21.millennium.berkeley.edu:23038, 40, 2007-Dec-14, 02:59:12.476828
r29.millennium.berkeley.edu:23020, 19, 2007-Dec-14, 02:56:53.408005
r29.millennium.berkeley.edu:23020, 20, 2007-Dec-14, 02:56:53.410858
r29.millennium.berkeley.edu:23020, 21, 2007-Dec-14, 02:56:53.413593
r16.millennium.berkeley.edu:23007, 7, 2007-Dec-14, 02:56:48.049607
r16.millennium.berkeley.edu:23007, 8, 2007-Dec-14, 02:56:48.052473
r16.millennium.berkeley.edu:23007, 53, 2007-Dec-14, 02:58:48.052002
r30.millennium.berkeley.edu:23047, 46, 2007-Dec-14, 02:57:12.544925
r30.millennium.berkeley.edu:23047, 47, 2007-Dec-14, 02:57:12.547755
r30.millennium.berkeley.edu:23047, 48, 2007-Dec-14, 02:57:12.550462
r31.millennium.berkeley.edu:23022, 21, 2007-Dec-14, 02:56:54.300198
r31.millennium.berkeley.edu:23022, 22, 2007-Dec-14, 02:56:54.303032
r31.millennium.berkeley.edu:23022, 23, 2007-Dec-14, 02:56:54.305753
r32.millennium.berkeley.edu:23023, 22, 2007-Dec-14, 02:56:54.678177
r32.millennium.berkeley.edu:23023, 24, 2007-Dec-14, 02:56:54.681038
r17.millennium.berkeley.edu:23008, 7, 2007-Dec-14, 02:56:49.175201
r17.millennium.berkeley.edu:23008, 8, 2007-Dec-14, 02:56:49.178014
r17.millennium.berkeley.edu:23008, 9, 2007-Dec-14, 02:56:49.180702
r26.millennium.berkeley.edu:23043, 42, 2007-Dec-14, 02:57:11.897192
r22.millennium.berkeley.edu:23039, 38, 2007-Dec-14, 02:57:11.252391
r22.millennium.berkeley.edu:23039, 39, 2007-Dec-14, 02:57:11.255257
r22.millennium.berkeley.edu:23039, 40, 2007-Dec-14, 02:57:11.257995
r26.millennium.berkeley.edu:23043, 44, 2007-Dec-14, 02:57:11.899996
r26.millennium.berkeley.edu:23043, 49, 2007-Dec-14, 02:59:11.806587
r26.millennium.berkeley.edu:23043, 51, 2007-Dec-14, 02:59:11.865135
r26.millennium.berkeley.edu:23043, 47, 2007-Dec-14, 02:59:11.983009
r26.millennium.berkeley.edu:23043, 40, 2007-Dec-14, 02:59:12.00213
r26.millennium.berkeley.edu:23043, 41, 2007-Dec-14, 02:59:12.012055
r15.millennium.berkeley.edu:23006, 4, 2007-Dec-14, 02:56:47.069966
r15.millennium.berkeley.edu:23006, 6, 2007-Dec-14, 02:56:47.072776
r15.millennium.berkeley.edu:23006, 7, 2007-Dec-14, 02:56:47.075481
r26.millennium.berkeley.edu:23043, 46, 2007-Dec-14, 02:59:12.914734
r25.millennium.berkeley.edu:23042, 40, 2007-Dec-14, 02:57:11.813303
r25.millennium.berkeley.edu:23042, 41, 2007-Dec-14, 02:57:11.816164
r18.millennium.berkeley.edu:23009, 6, 2007-Dec-14, 02:56:49.07927
r25.millennium.berkeley.edu:23042, 43, 2007-Dec-14, 02:57:11.818871
r18.millennium.berkeley.edu:23009, 7, 2007-Dec-14, 02:56:49.082117
r25.millennium.berkeley.edu:23042, 45, 2007-Dec-14, 02:59:11.726722
r18.millennium.berkeley.edu:23009, 9, 2007-Dec-14, 02:56:49.084838
r25.millennium.berkeley.edu:23042, 44, 2007-Dec-14, 02:59:11.744804
r26.millennium.berkeley.edu:23043, 48, 2007-Dec-14, 02:59:12.951883
r18.millennium.berkeley.edu:23009, 10, 2007-Dec-14, 02:56:49.08756
r25.millennium.berkeley.edu:23042, 47, 2007-Dec-14, 02:59:11.897507
r18.millennium.berkeley.edu:23009, 8, 2007-Dec-14, 02:58:52.399529
r25.millennium.berkeley.edu:23042, 42, 2007-Dec-14, 02:59:12.554671
r25.millennium.berkeley.edu:23042, 46, 2007-Dec-14, 02:59:13.053957
r19.millennium.berkeley.edu:23036, 35, 2007-Dec-14, 02:57:11.452019
r19.millennium.berkeley.edu:23036, 36, 2007-Dec-14, 02:57:11.454897
r19.millennium.berkeley.edu:23036, 37, 2007-Dec-14, 02:57:11.457583
r19.millennium.berkeley.edu:23036, 38, 2007-Dec-14, 02:59:11.727644
r16.millennium.berkeley.edu:23033, 1, 2007-Dec-14, 02:57:10.234773
r16.millennium.berkeley.edu:23033, 32, 2007-Dec-14, 02:57:10.237701
r19.millennium.berkeley.edu:23036, 39, 2007-Dec-14, 02:59:11.749156
r16.millennium.berkeley.edu:23033, 33, 2007-Dec-14, 02:57:10.24048
r16.millennium.berkeley.edu:23033, 34, 2007-Dec-14, 02:57:10.243266
r19.millennium.berkeley.edu:23036, 40, 2007-Dec-14, 02:59:11.827382
r22.millennium.berkeley.edu:23013, 13, 2007-Dec-14, 02:56:50.209084
r22.millennium.berkeley.edu:23013, 14, 2007-Dec-14, 02:56:50.211907
r22.millennium.berkeley.edu:23013, 15, 2007-Dec-14, 02:58:50.188041
r22.millennium.berkeley.edu:23013, 18, 2007-Dec-14, 02:58:51.776914
r26.millennium.berkeley.edu:23017, 14, 2007-Dec-14, 02:56:52.306939
r22.millennium.berkeley.edu:23013, 22, 2007-Dec-14, 02:58:52.283694
r27.millennium.berkeley.edu:23044, 43, 2007-Dec-14, 02:57:12.131723
r22.millennium.berkeley.edu:23013, 23, 2007-Dec-14, 02:58:52.306894
r27.millennium.berkeley.edu:23044, 44, 2007-Dec-14, 02:57:12.134526
r27.millennium.berkeley.edu:23044, 45, 2007-Dec-14, 02:57:12.137207
r28.millennium.berkeley.edu:23045, 43, 2007-Dec-14, 02:57:12.36195
r28.millennium.berkeley.edu:23045, 45, 2007-Dec-14, 02:57:12.364782
r28.millennium.berkeley.edu:23045, 46, 2007-Dec-14, 02:57:12.367484
r26.millennium.berkeley.edu:23017, 15, 2007-Dec-14, 02:56:52.309778
r11.millennium.berkeley.edu:23002, 1, 2007-Dec-14, 02:56:45.661553
r11.millennium.berkeley.edu:23002, 3, 2007-Dec-14, 02:56:45.664396
r26.millennium.berkeley.edu:23017, 18, 2007-Dec-14, 02:56:52.312484
r11.millennium.berkeley.edu:23002, 4, 2007-Dec-14, 02:56:45.667104
r11.millennium.berkeley.edu:23002, 6, 2007-Dec-14, 02:58:45.726392
r11.millennium.berkeley.edu:23002, 2, 2007-Dec-14, 02:58:46.040824
r11.millennium.berkeley.edu:23002, 7, 2007-Dec-14, 02:58:46.588634
r11.millennium.berkeley.edu:23002, 29, 2007-Dec-14, 02:58:46.833952
r11.millennium.berkeley.edu:23002, 30, 2007-Dec-14, 02:58:46.889474
r11.millennium.berkeley.edu:23002, 31, 2007-Dec-14, 02:58:46.899917
r26.millennium.berkeley.edu:23017, 24, 2007-Dec-14, 02:58:52.27520
r11.millennium.berkeley.edu:23002, 9, 2007-Dec-14, 02:58:46.971417
r11.millennium.berkeley.edu:23002, 10, 2007-Dec-14, 02:58:46.98244
r11.millennium.berkeley.edu:23002, 11, 2007-Dec-14, 02:58:47.020373
r11.millennium.berkeley.edu:23002, 12, 2007-Dec-14, 02:58:47.10747
r11.millennium.berkeley.edu:23002, 13, 2007-Dec-14, 02:58:47.128415
r11.millennium.berkeley.edu:23002, 33, 2007-Dec-14, 02:58:47.493916
r11.millennium.berkeley.edu:23002, 32, 2007-Dec-14, 02:58:48.382241
r26.millennium.berkeley.edu:23017, 22, 2007-Dec-14, 02:58:52.35752
r11.millennium.berkeley.edu:23002, 34, 2007-Dec-14, 02:58:48.613117
r11.millennium.berkeley.edu:23002, 53, 2007-Dec-14, 02:58:52.409527
r11.millennium.berkeley.edu:23002, 8, 2007-Dec-14, 02:58:52.43343
r11.millennium.berkeley.edu:23002, 54, 2007-Dec-14, 02:58:52.453062
r11.millennium.berkeley.edu:23002, 52, 2007-Dec-14, 02:58:52.506467
r26.millennium.berkeley.edu:23017, 23, 2007-Dec-14, 02:58:52.365491
r9.millennium.berkeley.edu:23026, 23, 2007-Dec-14, 02:57:08.949547
r9.millennium.berkeley.edu:23026, 26, 2007-Dec-14, 02:57:08.952449
r9.millennium.berkeley.edu:23026, 27, 2007-Dec-14, 02:57:08.955224
r12.millennium.berkeley.edu:23003, 1, 2007-Dec-14, 02:56:46.796424
r12.millennium.berkeley.edu:23003, 2, 2007-Dec-14, 02:56:46.802521
r12.millennium.berkeley.edu:23003, 4, 2007-Dec-14, 02:56:46.808488
r12.millennium.berkeley.edu:23003, 33, 2007-Dec-14, 02:58:46.983297
r12.millennium.berkeley.edu:23003, 3, 2007-Dec-14, 02:58:47.117824
r12.millennium.berkeley.edu:23003, 31, 2007-Dec-14, 02:58:47.218824
r12.millennium.berkeley.edu:23003, 29, 2007-Dec-14, 02:58:47.536719
r12.millennium.berkeley.edu:23003, 30, 2007-Dec-14, 02:58:47.573777
r12.millennium.berkeley.edu:23003, 7, 2007-Dec-14, 02:58:47.655736
r12.millennium.berkeley.edu:23003, 9, 2007-Dec-14, 02:58:47.785298
r12.millennium.berkeley.edu:23003, 10, 2007-Dec-14, 02:58:47.850031
r12.millennium.berkeley.edu:23003, 11, 2007-Dec-14, 02:58:47.94581
r12.millennium.berkeley.edu:23003, 12, 2007-Dec-14, 02:58:48.069641
r12.millennium.berkeley.edu:23003, 13, 2007-Dec-14, 02:58:48.10812
r12.millennium.berkeley.edu:23003, 6, 2007-Dec-14, 02:58:48.572934
r12.millennium.berkeley.edu:23003, 32, 2007-Dec-14, 02:58:50.252678
r12.millennium.berkeley.edu:23003, 34, 2007-Dec-14, 02:58:50.736532
r12.millennium.berkeley.edu:23003, 53, 2007-Dec-14, 02:58:53.005544
r12.millennium.berkeley.edu:23003, 8, 2007-Dec-14, 02:58:53.027184
r12.millennium.berkeley.edu:23003, 54, 2007-Dec-14, 02:58:53.03949
r12.millennium.berkeley.edu:23003, 52, 2007-Dec-14, 02:58:53.072877
